datum,ritnummer,haltenaam,haltevolgorde,aantal uitstappers,aantal instappers,time,passenger_count,percentage_out
8-9-2017,1047,Heidelberglaan,6,53,0,517,57,0.9298245614035088
8-9-2017,1047,UMC,7,22,0,519,4,5.5
8-9-2017,1047,WKZ,8,3,0,521,0,0
11-9-2017,1047,Centraal Station,0,0,113,496,0,0
11-9-2017,1047,Vaartsche Rijn,1,36,9,505,113,0.3185840707964602
11-9-2017,1047,Galgenwaard,3,15,1,509,86,0.1744186046511628
11-9-2017,1047,Kromme Rijn,4,4,0,511,72,0.05555555555555555
11-9-2017,1047,Padualaan,5,26,0,514,68,0.38235294117647056
11-9-2017,1047,Heidelberglaan,6,59,1,516,42,1.4047619047619047
11-9-2017,1047,UMC,7,7,0,518,0,0
11-9-2017,1047,WKZ,8,0,0,520,0,0
12-9-2017,1047,Centraal Station,0,0,13,500,0,0
12-9-2017,1047,Vaartsche Rijn,1,37,17,507,13,2.8461538461538463
12-9-2017,1047,Galgenwaard,3,0,0,512,0,0
12-9-2017,1047,Kromme Rijn,4,2,0,514,0,0
12-9-2017,1047,Padualaan,5,13,0,517,0,0
12-9-2017,1047,Heidelberglaan,6,2,0,519,0,0
12-9-2017,1047,UMC,7,2,0,520,0,0
12-9-2017,1047,WKZ,8,0,0,522,0,0
13-9-2017,1047,Centraal Station,0,0,148,498,0,0
13-9-2017,1047,Vaartsche Rijn,1,40,13,505,148,0.2702702702702703
13-9-2017,1047,Galgenwaard,3,8,1,511,121,0.06611570247933884
13-9-2017,1047,Kromme Rijn,4,4,1,514,114,0.03508771929824561
13-9-2017,1047,Padualaan,5,46,0,517,111,0.4144144144144144
13-9-2017,1047,Heidelberglaan,6,71,0,518,65,1.0923076923076922
13-9-2017,1047,UMC,7,18,0,521,0,0
13-9-2017,1047,WKZ,8,1,0,523,0,0
14-9-2017,1047,Centraal Station,0,0,160,498,0,0
14-9-2017,1047,Vaartsche Rijn,1,47,17,505,160,0.29375
14-9-2017,1047,Galgenwaard,3,19,1,510,130,0.14615384615384616
14-9-2017,1047,Kromme Rijn,4,7,1,513,112,0.0625
14-9-2017,1047,Padualaan,5,55,0,516,106,0.5188679245283019
14-9-2017,1047,Heidelberglaan,6,81,0,517,51,1.588235294117647
14-9-2017,1047,UMC,7,3,0,520,0,0
14-9-2017,1047,WKZ,8,1,0,522,0,0
15-9-2017,1047,Centraal Station,0,0,0,499,0,0
15-9-2017,1047,Vaartsche Rijn,1,47,21,504,0,0
15-9-2017,1047,Galgenwaard,3,0,3,509,0,0
15-9-2017,1047,Kromme Rijn,4,0,2,511,3,0.0
15-9-2017,1047,Padualaan,5,3,1,514,5,0.6
15-9-2017,1047,Heidelberglaan,6,4,0,516,3,1.3333333333333333
15-9-2017,1047,UMC,7,0,0,518,0,0
15-9-2017,1047,WKZ,8,2,0,519,0,0
18-9-2017,1047,Centraal Station,0,0,396,496,0,0
18-9-2017,1047,Vaartsche Rijn,1,47,20,501,396,0.11868686868686869
18-9-2017,1047,Galgenwaard,3,12,2,505,369,0.032520325203252036
18-9-2017,1047,Kromme Rijn,4,17,1,507,359,0.04735376044568245
18-9-2017,1047,Padualaan,5,101,1,511,343,0.2944606413994169
18-9-2017,1047,Heidelberglaan,6,126,0,512,243,0.5185185185185185
18-9-2017,1047,UMC,7,20,0,514,117,0.17094017094017094
18-9-2017,1047,WKZ,8,122,0,515,97,1.2577319587628866
19-9-2017,1047,Centraal Station,0,0,231,499,0,0
19-9-2017,1047,Vaartsche Rijn,1,54,26,504,231,0.23376623376623376
19-9-2017,1047,Galgenwaard,3,9,0,509,203,0.04433497536945813
19-9-2017,1047,Kromme Rijn,4,3,0,511,194,0.015463917525773196
19-9-2017,1047,Padualaan,5,57,0,514,191,0.29842931937172773
19-9-2017,1047,Heidelberglaan,6,101,0,517,134,0.753731343283582
19-9-2017,1047,UMC,7,13,0,520,33,0.3939393939393939
19-9-2017,1047,WKZ,8,31,0,517,20,1.55
20-9-2017,1047,Centraal Station,0,0,219,497,0,0
20-9-2017,1047,Vaartsche Rijn,1,76,31,503,219,0.3470319634703196
20-9-2017,1047,Galgenwaard,3,27,2,507,174,0.15517241379310345
20-9-2017,1047,Kromme Rijn,4,9,1,509,149,0.06040268456375839
20-9-2017,1047,Padualaan,5,58,1,512,141,0.41134751773049644
20-9-2017,1047,Heidelberglaan,6,106,0,514,84,1.2619047619047619
20-9-2017,1047,UMC,7,8,0,516,0,0
22-9-2017,1047,Centraal Station,0,0,177,497,0,0
22-9-2017,1047,Vaartsche Rijn,1,85,33,503,177,0.480225988700565
22-9-2017,1047,Galgenwaard,3,9,0,507,125,0.072
22-9-2017,1047,Kromme Rijn,4,3,0,509,116,0.02586206896551724
22-9-2017,1047,Padualaan,5,79,0,513,113,0.6991150442477876
22-9-2017,1047,Heidelberglaan,6,66,0,515,34,1.9411764705882353
22-9-2017,1047,UMC,7,13,1,516,0,0
22-9-2017,1047,WKZ,8,7,0,517,0,0
25-9-2017,1047,Centraal Station,0,0,170,498,0,0
25-9-2017,1047,Vaartsche Rijn,1,92,39,506,170,0.5411764705882353
25-9-2017,1047,Galgenwaard,3,22,2,509,117,0.18803418803418803
25-9-2017,1047,Kromme Rijn,4,13,0,512,97,0.13402061855670103
25-9-2017,1047,Padualaan,5,61,0,515,84,0.7261904761904762
25-9-2017,1047,Heidelberglaan,6,71,0,517,23,3.0869565217391304
25-9-2017,1047,UMC,7,8,0,520,0,0
25-9-2017,1047,WKZ,8,2,0,521,0,0
27-9-2017,1047,Centraal Station,0,0,128,497,0,0
27-9-2017,1047,Vaartsche Rijn,1,96,36,503,128,0.75
27-9-2017,1047,Galgenwaard,3,4,4,508,68,0.058823529411764705
27-9-2017,1047,Kromme Rijn,4,6,0,510,68,0.08823529411764706
27-9-2017,1047,Padualaan,5,44,0,513,62,0.7096774193548387
27-9-2017,1047,Heidelberglaan,6,64,0,514,18,3.5555555555555554
27-9-2017,1047,UMC,7,9,0,516,0,0
27-9-2017,1047,WKZ,8,1,0,517,0,0
28-9-2017,1047,Centraal Station,0,0,334,498,0,0
28-9-2017,1047,Vaartsche Rijn,1,103,50,507,334,0.3083832335329341
28-9-2017,1047,Galgenwaard,3,37,5,513,281,0.13167259786476868
28-9-2017,1047,Kromme Rijn,4,15,0,516,249,0.060240963855421686
28-9-2017,1047,Padualaan,5,103,0,518,234,0.44017094017094016
28-9-2017,1047,Heidelberglaan,6,153,1,521,131,1.16793893129771
28-9-2017,1047,UMC,7,23,0,522,0,0
28-9-2017,1047,WKZ,8,11,0,524,0,0
29-9-2017,1047,Centraal Station,0,0,252,498,0,0
29-9-2017,1047,Vaartsche Rijn,1,117,44,505,252,0.4642857142857143
29-9-2017,1047,Galgenwaard,3,18,4,509,179,0.1005586592178771
29-9-2017,1047,Kromme Rijn,4,13,0,511,165,0.07878787878787878
29-9-2017,1047,Padualaan,5,130,0,514,152,0.8552631578947368
29-9-2017,1047,Heidelberglaan,6,74,0,517,22,3.3636363636363638
29-9-2017,1047,UMC,7,21,0,519,0,0
29-9-2017,1047,WKZ,8,0,0,520,0,0
1-9-2017,1048,WKZ,0,0,0,514,0,0
1-9-2017,1048,UMC,1,0,0,515,0,0
1-9-2017,1048,Heidelberglaan,2,0,1,517,0,0
1-9-2017,1048,Padualaan,3,0,0,519,1,0.0
1-9-2017,1048,Kromme Rijn,4,0,0,520,1,0.0
1-9-2017,1048,Galgenwaard,5,0,0,521,1,0.0
1-9-2017,1048,Vaartsche Rijn,7,0,0,525,1,0.0
1-9-2017,1048,Centraal Station,8,1,0,531,1,1.0
4-9-2017,1048,WKZ,0,0,1,513,0,0
4-9-2017,1048,UMC,1,0,0,514,1,0.0
4-9-2017,1048,Heidelberglaan,2,0,2,516,1,0.0
4-9-2017,1048,Padualaan,3,0,3,519,3,0.0
4-9-2017,1048,Kromme Rijn,4,1,0,521,6,0.16666666666666666
4-9-2017,1048,Galgenwaard,5,2,2,523,5,0.4
4-9-2017,1048,Vaartsche Rijn,7,0,6,526,5,0.0
4-9-2017,1048,Centraal Station,8,11,0,531,11,1.0
5-9-2017,1048,WKZ,0,0,1,513,0,0
5-9-2017,1048,UMC,1,0,5,516,1,0.0
5-9-2017,1048,Heidelberglaan,2,1,7,517,6,0.16666666666666666
5-9-2017,1048,Padualaan,3,0,0,520,12,0.0
5-9-2017,1048,Kromme Rijn,4,0,1,521,12,0.0
5-9-2017,1048,Galgenwaard,5,4,1,523,13,0.3076923076923077
5-9-2017,1048,Vaartsche Rijn,7,0,11,527,10,0.0
5-9-2017,1048,Centraal Station,8,17,0,531,21,0.8095238095238095
6-9-2017,1048,WKZ,0,0,0,516,0,0
6-9-2017,1048,UMC,1,0,0,518,0,0
6-9-2017,1048,Heidelberglaan,2,0,3,520,0,0
6-9-2017,1048,Padualaan,3,0,3,524,3,0.0
6-9-2017,1048,Kromme Rijn,4,1,1,526,6,0.16666666666666666
6-9-2017,1048,Galgenwaard,5,1,0,529,6,0.16666666666666666
6-9-2017,1048,Vaartsche Rijn,7,0,17,532,5,0.0
6-9-2017,1048,Centraal Station,8,11,0,536,22,0.5
7-9-2017,1048,WKZ,0,0,4,516,0,0
7-9-2017,1048,UMC,1,0,1,518,4,0.0
7-9-2017,1048,Heidelberglaan,2,0,0,520,5,0.0
7-9-2017,1048,Padualaan,3,0,0,521,5,0.0
7-9-2017,1048,Kromme Rijn,4,0,0,522,5,0.0
7-9-2017,1048,Galgenwaard,5,2,2,525,5,0.4
7-9-2017,1048,Vaartsche Rijn,7,0,16,528,5,0.0
7-9-2017,1048,Centraal Station,8,5,0,534,21,0.23809523809523808
8-9-2017,1048,WKZ,0,0,0,515,0,0
8-9-2017,1048,UMC,1,0,0,517,0,0
8-9-2017,1048,Heidelberglaan,2,0,2,519,0,0
8-9-2017,1048,Padualaan,3,0,0,522,2,0.0
